,PST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressureIn,Mean Sea Level PressureIn,Min Sea Level PressureIn,Max VisibilityMiles,Mean VisibilityMiles,Min VisibilityMiles,Max Wind SpeedMPH,Mean Wind SpeedMPH,Max Gust SpeedMPH,PrecipitationIn,CloudCover,Events,WindDirDegrees
2010-06-05 00:00:00-07:00,2010-06-05 00:00:00-07:00,80,70,60,61,55,49,90,64,38,30,30,30,10,10,10.0,24,12.0,28,0.0,3.0,None,291
2010-06-06 00:00:00-07:00,2010-06-06 00:00:00-07:00,74,66,57,59,57,55,93,77,61,30,30,30,10,9,2.0,26,15.0,31,2015-04-01 00:00:00,6.0,None,282
2010-06-07 00:00:00-07:00,2010-06-07 00:00:00-07:00,64,60,55,54,52,50,93,78,63,30,30,29,10,8,3.0,31,18.0,38,0.0,7.0,None,264
2010-06-08 00:00:00-07:00,2010-06-08 00:00:00-07:00,62,58,54,52,50,49,89,77,65,30,30,30,10,10,10.0,33,17.0,41,0.0,7.0,None,263
2010-06-09 00:00:00-07:00,2010-06-09 00:00:00-07:00,65,61,56,56,51,47,86,69,52,30,30,30,10,10,10.0,29,15.0,39,2015-04-01 00:00:00,7.0,None,275
2010-06-10 00:00:00-07:00,2010-06-10 00:00:00-07:00,67,61,54,50,48,47,83,68,52,30,30,30,10,10,10.0,36,24.0,43,0.0,3.0,None,279
2010-06-11 00:00:00-07:00,2010-06-11 00:00:00-07:00,73,63,53,48,47,44,77,58,38,29,29,29,10,10,10.0,33,18.0,38,0.0,0.0,None,281
2010-06-12 00:00:00-07:00,2010-06-12 00:00:00-07:00,88,74,59,49,45,39,64,43,21,29,29,29,10,10,10.0,28,13.0,32,0.0,0.0,None,296
2010-06-13 00:00:00-07:00,2010-06-13 00:00:00-07:00,82,69,56,57,52,49,86,62,37,30,30,29,10,10,10.0,24,12.0,28,0.0,1.0,None,305
2010-06-14 00:00:00-07:00,2010-06-14 00:00:00-07:00,67,61,54,51,49,46,93,73,52,30,29,29,10,10,9.0,26,14.0,39,0.0,1.0,None,287
2010-06-15 00:00:00-07:00,2010-06-15 00:00:00-07:00,62,57,52,46,46,45,83,68,52,29,29,29,10,9,8.0,26,17.0,35,0.0,3.0,None,256
2010-06-16 00:00:00-07:00,2010-06-16 00:00:00-07:00,71,61,50,50,45,42,80,60,39,30,29,29,10,10,8.0,28,13.0,31,0.0,0.0,None,287
2010-06-17 00:00:00-07:00,2010-06-17 00:00:00-07:00,70,61,52,48,47,45,83,65,47,29,29,29,10,10,10.0,29,13.0,33,0.0,1.0,None,285
2010-06-18 00:00:00-07:00,2010-06-18 00:00:00-07:00,62,58,53,48,47,46,77,69,60,30,29,29,10,10,9.0,35,18.0,45,0.0,6.0,None,249
2010-06-19 00:00:00-07:00,2010-06-19 00:00:00-07:00,63,59,54,49,48,47,83,72,60,30,30,30,10,10,10.0,31,21.0,40,0.0,7.0,None,265
2010-06-20 00:00:00-07:00,2010-06-20 00:00:00-07:00,68,60,52,50,48,46,83,66,49,30,30,29,10,10,10.0,26,13.0,31,0.0,4.0,None,279
2010-06-21 00:00:00-07:00,2010-06-21 00:00:00-07:00,71,62,53,52,50,48,83,68,53,30,29,29,10,10,9.0,25,12.0,29,0.0,2.0,None,302
2010-06-22 00:00:00-07:00,2010-06-22 00:00:00-07:00,67,60,53,51,50,48,89,73,56,30,30,29,10,10,9.0,25,14.0,29,0.0,4.0,None,296
2010-06-23 00:00:00-07:00,2010-06-23 00:00:00-07:00,65,59,53,51,50,49,93,77,60,30,30,29,10,10,9.0,26,13.0,31,0.0,5.0,None,292
2010-06-24 00:00:00-07:00,2010-06-24 00:00:00-07:00,60,56,53,52,51,50,89,82,72,30,30,29,10,10,8.0,21,12.0,30,0.0,7.0,Fog,268
2010-06-25 00:00:00-07:00,2010-06-25 00:00:00-07:00,67,61,55,52,51,50,86,72,58,30,29,29,10,9,7.0,25,12.0,31,0.0,6.0,None,257
2010-06-26 00:00:00-07:00,2010-06-26 00:00:00-07:00,67,61,55,53,51,50,86,72,58,29,29,29,10,10,9.0,24,12.0,28,0.0,3.0,None,285
2010-06-27 00:00:00-07:00,2010-06-27 00:00:00-07:00,81,67,53,57,52,50,89,65,40,29,29,29,10,10,10.0,25,11.0,28,0.0,1.0,None,304
2010-06-28 00:00:00-07:00,2010-06-28 00:00:00-07:00,76,67,58,56,52,50,80,63,46,29,29,29,10,10,9.0,24,10.0,28,0.0,1.0,None,299
2010-06-29 00:00:00-07:00,2010-06-29 00:00:00-07:00,71,64,57,54,49,45,80,61,42,29,29,29,10,10,10.0,36,14.0,41,0.0,0.0,None,298
2010-06-30 00:00:00-07:00,2010-06-30 00:00:00-07:00,66,61,55,48,47,45,72,62,52,29,29,29,10,10,10.0,33,17.0,44,0.0,1.0,None,271
2010-07-01 00:00:00-07:00,2010-07-01 00:00:00-07:00,66,60,53,49,47,46,77,65,52,29,29,29,10,10,10.0,39,19.0,48,0.0,2.0,None,267
2010-07-02 00:00:00-07:00,2010-07-02 00:00:00-07:00,69,62,54,50,49,47,83,68,52,29,29,29,10,10,10.0,23,14.0,25,0.0,2.0,None,275
2010-07-03 00:00:00-07:00,2010-07-03 00:00:00-07:00,79,67,54,57,50,48,77,58,39,29,29,29,10,10,10.0,24,10.0,30,0.0,0.0,None,307
2010-07-04 00:00:00-07:00,2010-07-04 00:00:00-07:00,79,67,55,55,51,48,80,58,35,29,29,29,10,10,9.0,23,11.0,26,0.0,1.0,None,293
2010-07-05 00:00:00-07:00,2010-07-05 00:00:00-07:00,72,64,55,56,53,51,86,70,53,29,29,29,10,9,7.0,13,6.0,14,0.0,3.0,None,318
2010-07-06 00:00:00-07:00,2010-07-06 00:00:00-07:00,72,65,57,54,51,50,80,65,49,29,29,29,10,10,10.0,14,5.0,17,0.0,3.0,None,235
2010-07-07 00:00:00-07:00,2010-07-07 00:00:00-07:00,73,65,56,54,52,50,80,65,49,29,29,29,10,10,9.0,18,8.0,22,0.0,3.0,None,286
2010-07-08 00:00:00-07:00,2010-07-08 00:00:00-07:00,66,61,56,52,51,50,86,75,63,29,29,29,10,10,9.0,25,14.0,29,0.0,6.0,None,275
2010-07-09 00:00:00-07:00,2010-07-09 00:00:00-07:00,67,61,55,52,51,50,86,72,58,29,29,29,10,10,9.0,26,14.0,30,0.0,4.0,None,272
2010-07-10 00:00:00-07:00,2010-07-10 00:00:00-07:00,69,62,55,56,53,52,86,75,63,29,29,29,10,10,9.0,25,12.0,30,0.0,3.0,None,303
2010-07-11 00:00:00-07:00,2010-07-11 00:00:00-07:00,70,64,57,56,54,52,88,76,59,29,29,29,10,10,9.0,24,9.0,28,0.0,4.0,None,300
2010-07-12 00:00:00-07:00,2010-07-12 00:00:00-07:00,76,67,58,56,54,52,86,68,49,29,29,29,10,10,10.0,18,7.0,22,0.0,3.0,None,290
2010-07-13 00:00:00-07:00,2010-07-13 00:00:00-07:00,72,66,59,56,53,52,78,66,53,29,29,29,10,10,9.0,24,12.0,28,0.0,4.0,None,261
2010-07-14 00:00:00-07:00,2010-07-14 00:00:00-07:00,74,67,59,56,53,52,80,65,49,30,29,29,10,10,10.0,24,11.0,29,0.0,2.0,None,300
2010-07-15 00:00:00-07:00,2010-07-15 00:00:00-07:00,74,67,59,54,53,52,80,63,46,30,29,29,10,10,10.0,30,15.0,35,0.0,1.0,None,298
2010-07-16 00:00:00-07:00,2010-07-16 00:00:00-07:00,70,64,57,55,54,53,87,72,57,30,29,29,10,10,9.0,28,16.0,31,0.0,1.0,Fog,300
2010-07-17 00:00:00-07:00,2010-07-17 00:00:00-07:00,70,63,56,55,54,53,86,73,59,30,29,29,10,10,8.0,28,14.0,35,0.0,2.0,Fog,302
2010-07-18 00:00:00-07:00,2010-07-18 00:00:00-07:00,68,62,56,54,52,51,93,76,58,29,29,29,10,10,9.0,26,14.0,32,0.0,1.0,Fog,300
2010-07-19 00:00:00-07:00,2010-07-19 00:00:00-07:00,65,61,56,51,51,50,83,73,63,29,29,29,10,10,8.0,26,14.0,31,0.0,2.0,None,286
2010-07-20 00:00:00-07:00,2010-07-20 00:00:00-07:00,69,62,55,51,50,49,83,69,55,29,29,29,10,10,10.0,20,13.0,23,0.0,4.0,None,264
2010-07-21 00:00:00-07:00,2010-07-21 00:00:00-07:00,65,59,53,50,49,48,83,70,56,29,29,29,10,10,9.0,25,12.0,32,0.0,3.0,None,263
2010-07-22 00:00:00-07:00,2010-07-22 00:00:00-07:00,70,63,55,54,51,48,83,70,57,29,29,29,10,10,10.0,23,10.0,26,0.0,4.0,None,268
2010-07-23 00:00:00-07:00,2010-07-23 00:00:00-07:00,68,62,56,54,53,51,86,72,58,29,29,29,10,10,10.0,24,12.0,28,0.0,4.0,None,302
2010-07-24 00:00:00-07:00,2010-07-24 00:00:00-07:00,68,62,56,54,52,51,93,76,58,29,29,29,10,10,10.0,25,15.0,30,0.0,3.0,None,291
2010-07-25 00:00:00-07:00,2010-07-25 00:00:00-07:00,68,62,55,51,50,50,83,68,53,29,29,29,10,10,10.0,24,14.0,29,0.0,3.0,None,288
2010-07-26 00:00:00-07:00,2010-07-26 00:00:00-07:00,72,64,56,53,50,49,77,63,49,29,29,29,10,10,10.0,17,7.0,23,0.0,3.0,None,230
2010-07-27 00:00:00-07:00,2010-07-27 00:00:00-07:00,71,64,57,52,50,49,80,66,51,29,29,29,10,10,10.0,21,10.0,29,0.0,4.0,None,234
2010-07-28 00:00:00-07:00,2010-07-28 00:00:00-07:00,69,63,57,51,49,49,77,63,49,30,30,29,10,10,10.0,23,11.0,26,0.0,4.0,None,259
2010-07-29 00:00:00-07:00,2010-07-29 00:00:00-07:00,67,61,54,52,51,48,89,74,58,30,30,29,10,10,8.0,25,14.0,30,0.0,5.0,Fog,280
2010-07-30 00:00:00-07:00,2010-07-30 00:00:00-07:00,65,60,55,52,51,50,86,75,63,30,29,29,10,10,9.0,24,12.0,33,0.0,5.0,None,275
2010-07-31 00:00:00-07:00,2010-07-31 00:00:00-07:00,68,62,56,52,51,50,86,71,56,29,29,29,10,10,10.0,21,10.0,25,0.0,3.0,None,279
2010-08-01 00:00:00-07:00,2010-08-01 00:00:00-07:00,69,62,54,53,51,48,86,71,55,29,29,29,10,10,10.0,25,10.0,29,0.0,2.0,None,305
2010-08-02 00:00:00-07:00,2010-08-02 00:00:00-07:00,67,60,53,52,51,48,89,74,58,30,29,29,10,10,10.0,28,14.0,33,0.0,3.0,None,288
2010-08-03 00:00:00-07:00,2010-08-03 00:00:00-07:00,68,62,55,54,52,51,86,72,58,30,29,29,10,10,10.0,25,12.0,29,0.0,4.0,None,295
2010-08-04 00:00:00-07:00,2010-08-04 00:00:00-07:00,66,60,54,52,51,50,86,75,63,29,29,29,10,10,10.0,26,14.0,30,0.0,5.0,None,278
2010-08-05 00:00:00-07:00,2010-08-05 00:00:00-07:00,69,62,54,52,50,49,89,71,53,29,29,29,10,10,7.0,22,12.0,26,0.0,5.0,None,269
2010-08-06 00:00:00-07:00,2010-08-06 00:00:00-07:00,70,62,54,54,51,48,89,73,57,29,29,29,10,10,10.0,24,11.0,28,0.0,4.0,None,283
2010-08-07 00:00:00-07:00,2010-08-07 00:00:00-07:00,71,63,55,55,51,49,83,70,57,29,29,29,10,10,10.0,21,9.0,25,0.0,3.0,None,295
2010-08-08 00:00:00-07:00,2010-08-08 00:00:00-07:00,70,63,56,54,52,50,80,69,57,29,29,29,10,10,10.0,23,10.0,29,0.0,3.0,None,235
2010-08-09 00:00:00-07:00,2010-08-09 00:00:00-07:00,69,62,55,54,52,50,86,73,59,29,29,29,10,10,10.0,23,11.0,26,0.0,4.0,None,274
2010-08-10 00:00:00-07:00,2010-08-10 00:00:00-07:00,72,64,55,55,52,50,86,70,53,29,29,29,10,10,10.0,21,8.0,25,0.0,5.0,None,270
2010-08-11 00:00:00-07:00,2010-08-11 00:00:00-07:00,63,60,56,53,52,50,80,74,67,30,29,29,10,10,9.0,22,12.0,28,0.0,7.0,None,250
2010-08-12 00:00:00-07:00,2010-08-12 00:00:00-07:00,69,62,54,54,52,50,93,76,59,29,29,29,10,10,10.0,25,11.0,29,0.0,4.0,None,291
2010-08-13 00:00:00-07:00,2010-08-13 00:00:00-07:00,68,61,54,54,53,51,93,76,58,29,29,29,10,10,10.0,25,11.0,30,0.0,4.0,None,297
2010-08-14 00:00:00-07:00,2010-08-14 00:00:00-07:00,67,62,56,53,52,51,86,75,63,29,29,29,10,10,10.0,24,13.0,28,0.0,5.0,None,276
2010-08-15 00:00:00-07:00,2010-08-15 00:00:00-07:00,66,61,56,54,52,52,86,75,63,30,29,29,10,10,10.0,29,15.0,33,0.0,6.0,None,269
2010-08-16 00:00:00-07:00,2010-08-16 00:00:00-07:00,66,60,54,54,52,50,93,78,63,29,29,29,10,10,8.0,26,16.0,31,0.0,5.0,None,280
2010-08-17 00:00:00-07:00,2010-08-17 00:00:00-07:00,70,63,56,54,53,52,86,71,55,29,29,29,10,10,8.0,25,14.0,30,2015-04-01 00:00:00,5.0,None,272
2010-08-18 00:00:00-07:00,2010-08-18 00:00:00-07:00,70,63,56,54,52,51,80,67,53,30,29,29,10,10,10.0,24,14.0,29,0.0,5.0,None,274
2010-08-19 00:00:00-07:00,2010-08-19 00:00:00-07:00,72,64,55,56,53,52,93,73,53,29,29,29,10,10,9.0,28,11.0,31,0.0,4.0,Fog,292
2010-08-20 00:00:00-07:00,2010-08-20 00:00:00-07:00,70,63,55,54,53,51,86,72,57,29,29,29,10,10,9.0,25,11.0,29,0.0,5.0,Fog,283
2010-08-21 00:00:00-07:00,2010-08-21 00:00:00-07:00,65,61,56,52,51,49,83,70,56,29,29,29,10,10,10.0,24,13.0,29,0.0,7.0,None,252
2010-08-22 00:00:00-07:00,2010-08-22 00:00:00-07:00,74,65,56,52,51,50,86,66,46,30,30,29,10,10,10.0,23,12.0,26,0.0,3.0,None,278
2010-08-23 00:00:00-07:00,2010-08-23 00:00:00-07:00,92,75,57,62,51,42,73,47,21,29,29,29,10,10,10.0,23,7.0,26,0.0,0.0,None,299
2010-08-24 00:00:00-07:00,2010-08-24 00:00:00-07:00,99,82,64,61,52,43,68,43,17,29,29,29,10,10,10.0,22,6.0,25,0.0,0.0,None,326
2010-08-25 00:00:00-07:00,2010-08-25 00:00:00-07:00,85,74,62,63,56,52,73,57,40,29,29,29,10,10,10.0,18,9.0,22,0.0,0.0,None,305
2010-08-26 00:00:00-07:00,2010-08-26 00:00:00-07:00,69,63,57,55,53,52,86,73,59,29,29,29,10,10,9.0,28,11.0,32,0.0,2.0,Fog,292
2010-08-27 00:00:00-07:00,2010-08-27 00:00:00-07:00,68,63,57,52,51,49,80,68,56,29,29,29,10,10,9.0,35,16.0,43,0.0,3.0,None,258
2010-08-28 00:00:00-07:00,2010-08-28 00:00:00-07:00,67,62,56,52,51,49,80,69,58,29,29,29,10,10,10.0,38,19.0,44,0.0,7.0,None,262
2010-08-29 00:00:00-07:00,2010-08-29 00:00:00-07:00,70,63,55,52,49,48,77,65,52,29,29,29,10,10,10.0,29,13.0,35,0.0,3.0,None,273
2010-08-30 00:00:00-07:00,2010-08-30 00:00:00-07:00,69,62,55,57,52,47,87,70,52,30,29,29,10,10,10.0,29,14.0,35,0.0,4.0,None,269
2010-08-31 00:00:00-07:00,2010-08-31 00:00:00-07:00,79,68,57,59,54,50,86,64,42,30,30,29,10,10,9.0,25,9.0,29,0.0,4.0,None,295
2010-09-01 00:00:00-07:00,2010-09-01 00:00:00-07:00,92,75,58,61,51,45,75,49,23,29,29,29,10,10,10.0,20,5.0,23,0.0,0.0,None,302
2010-09-02 00:00:00-07:00,2010-09-02 00:00:00-07:00,87,73,59,61,54,49,80,57,34,29,29,29,10,10,10.0,24,9.0,28,0.0,0.0,None,306
2010-09-03 00:00:00-07:00,2010-09-03 00:00:00-07:00,74,66,57,55,53,52,86,68,49,29,29,29,10,10,9.0,29,14.0,33,0.0,1.0,Fog,296
2010-09-04 00:00:00-07:00,2010-09-04 00:00:00-07:00,67,62,56,54,52,52,86,75,63,29,29,29,10,10,8.0,25,12.0,30,0.0,3.0,Fog,294
2010-09-05 00:00:00-07:00,2010-09-05 00:00:00-07:00,77,67,56,53,50,48,77,59,41,29,29,29,10,10,9.0,24,11.0,29,0.0,0.0,None,297
2010-09-06 00:00:00-07:00,2010-09-06 00:00:00-07:00,91,74,57,60,50,45,72,48,24,29,29,29,10,10,9.0,23,9.0,26,0.0,0.0,None,300
2010-09-07 00:00:00-07:00,2010-09-07 00:00:00-07:00,70,64,58,56,52,49,84,68,51,29,29,29,10,10,10.0,32,14.0,39,0.0,4.0,Fog,261
2010-09-08 00:00:00-07:00,2010-09-08 00:00:00-07:00,68,64,59,56,54,51,84,74,63,29,29,29,10,9,5.0,28,15.0,35,2015-04-01 00:00:00,8.0,Fog-Rain,263
2010-09-09 00:00:00-07:00,2010-09-09 00:00:00-07:00,74,66,58,54,51,49,80,63,46,30,29,29,10,10,10.0,25,11.0,30,0.0,4.0,None,288
2010-09-10 00:00:00-07:00,2010-09-10 00:00:00-07:00,81,69,56,58,51,47,80,59,37,30,29,29,10,10,10.0,24,8.0,28,0.0,0.0,None,293
2010-09-11 00:00:00-07:00,2010-09-11 00:00:00-07:00,84,71,57,60,51,46,80,56,31,30,29,29,10,10,10.0,21,9.0,24,0.0,1.0,None,305
2010-09-12 00:00:00-07:00,2010-09-12 00:00:00-07:00,69,63,56,54,51,49,80,67,53,30,29,29,10,10,10.0,23,11.0,26,0.0,2.0,None,297
2010-09-13 00:00:00-07:00,2010-09-13 00:00:00-07:00,69,63,57,52,50,48,77,64,51,30,29,29,10,10,9.0,17,7.0,20,0.0,5.0,None,282
2010-09-14 00:00:00-07:00,2010-09-14 00:00:00-07:00,69,63,56,52,50,48,83,68,52,30,29,29,10,10,9.0,24,11.0,29,0.0,3.0,None,287
2010-09-15 00:00:00-07:00,2010-09-15 00:00:00-07:00,69,63,57,56,53,51,80,70,59,30,30,29,10,10,9.0,26,11.0,33,0.0,5.0,None,279
2010-09-16 00:00:00-07:00,2010-09-16 00:00:00-07:00,76,68,60,61,58,53,81,71,61,30,29,29,10,10,5.0,23,12.0,28,0.0,4.0,Fog,288
2010-09-17 00:00:00-07:00,2010-09-17 00:00:00-07:00,74,69,64,60,59,57,84,73,61,29,29,29,10,10,6.0,22,11.0,25,0.0,7.0,None,278
2010-09-18 00:00:00-07:00,2010-09-18 00:00:00-07:00,77,71,64,63,58,54,81,65,49,29,29,29,10,8,2.0,18,7.0,22,0,6.0,Fog-Rain,247
2010-09-19 00:00:00-07:00,2010-09-19 00:00:00-07:00,74,69,63,60,57,54,84,73,61,29,29,29,10,10,10.0,18,9.0,23,0.0,6.0,None,237
2010-09-20 00:00:00-07:00,2010-09-20 00:00:00-07:00,76,68,60,58,54,52,84,65,46,29,29,29,10,10,10.0,24,12.0,29,0.0,2.0,None,288
2010-09-21 00:00:00-07:00,2010-09-21 00:00:00-07:00,69,65,61,54,52,49,78,66,53,29,29,29,10,10,10.0,28,19.0,37,0.0,6.0,None,264
2010-09-22 00:00:00-07:00,2010-09-22 00:00:00-07:00,69,65,60,52,51,50,72,63,53,29,29,29,10,10,10.0,26,16.0,31,0.0,4.0,None,268
2010-09-23 00:00:00-07:00,2010-09-23 00:00:00-07:00,77,67,57,55,50,44,77,60,42,30,29,29,10,10,10.0,25,9.0,29,0.0,2.0,None,291
2010-09-24 00:00:00-07:00,2010-09-24 00:00:00-07:00,88,74,59,56,51,45,69,49,29,30,30,30,10,10,9.0,22,6.0,25,0.0,0.0,None,288
2010-09-25 00:00:00-07:00,2010-09-25 00:00:00-07:00,90,75,59,60,53,49,72,50,27,30,29,29,10,10,10.0,24,9.0,28,0.0,0.0,None,300
2010-09-26 00:00:00-07:00,2010-09-26 00:00:00-07:00,87,73,58,58,53,51,80,58,36,29,29,29,10,10,10.0,23,9.0,26,0.0,1.0,None,298
2010-09-27 00:00:00-07:00,2010-09-27 00:00:00-07:00,96,78,60,61,53,43,72,47,21,29,29,29,10,10,10.0,20,6.0,23,0.0,0.0,None,296
2010-09-28 00:00:00-07:00,2010-09-28 00:00:00-07:00,95,81,67,62,52,43,58,39,19,29,29,29,10,10,10.0,17,6.0,21,0.0,1.0,None,309
2010-09-29 00:00:00-07:00,2010-09-29 00:00:00-07:00,85,73,60,60,53,50,72,52,32,29,29,29,10,10,10.0,20,9.0,23,0.0,2.0,None,297
2010-09-30 00:00:00-07:00,2010-09-30 00:00:00-07:00,71,65,58,56,54,51,80,69,57,29,29,29,10,10,9.0,26,14.0,31,0.0,2.0,Fog,289
2010-10-01 00:00:00-07:00,2010-10-01 00:00:00-07:00,69,65,60,56,55,54,78,71,63,30,29,29,10,10,9.0,25,13.0,29,0.0,7.0,None,276
2010-10-02 00:00:00-07:00,2010-10-02 00:00:00-07:00,70,65,59,54,53,52,80,69,57,29,29,29,10,10,10.0,23,13.0,26,0.0,5.0,None,289
2010-10-03 00:00:00-07:00,2010-10-03 00:00:00-07:00,71,65,59,54,52,50,75,64,53,30,29,29,10,10,9.0,28,14.0,32,0.0,6.0,None,261
2010-10-04 00:00:00-07:00,2010-10-04 00:00:00-07:00,69,65,60,51,50,48,72,61,49,29,29,29,10,10,9.0,31,18.0,39,0.0,6.0,None,273
2010-10-05 00:00:00-07:00,2010-10-05 00:00:00-07:00,75,66,57,56,50,47,72,58,44,29,29,29,10,10,6.0,18,6.0,22,0.0,2.0,None,299
2010-10-06 00:00:00-07:00,2010-10-06 00:00:00-07:00,76,69,61,54,51,48,67,56,44,30,30,29,10,10,10.0,20,7.0,22,0.0,3.0,None,267
2010-10-07 00:00:00-07:00,2010-10-07 00:00:00-07:00,72,65,58,53,51,49,72,60,47,30,30,30,10,10,10.0,16,7.0,20,0.0,2.0,None,293
2010-10-08 00:00:00-07:00,2010-10-08 00:00:00-07:00,76,67,57,55,51,48,72,59,46,30,30,30,10,10,10.0,24,9.0,28,0.0,2.0,None,275
2010-10-09 00:00:00-07:00,2010-10-09 00:00:00-07:00,79,68,57,56,52,47,78,57,36,30,30,30,10,10,9.0,25,10.0,29,0.0,2.0,None,290
2010-10-10 00:00:00-07:00,2010-10-10 00:00:00-07:00,76,68,60,56,54,52,78,64,50,30,30,29,10,10,10.0,28,11.0,31,0.0,1.0,None,288
2010-10-11 00:00:00-07:00,2010-10-11 00:00:00-07:00,88,74,60,60,52,46,78,53,27,30,29,29,10,10,10.0,18,4.0,22,0.0,0.0,None,294
2010-10-12 00:00:00-07:00,2010-10-12 00:00:00-07:00,94,80,66,54,40,28,53,32,11,30,30,29,10,10,10.0,17,5.0,22,0.0,0.0,None,280
2010-10-13 00:00:00-07:00,2010-10-13 00:00:00-07:00,92,79,66,62,49,43,58,40,22,30,30,29,10,10,10.0,22,6.0,25,0.0,0.0,None,315
2010-10-14 00:00:00-07:00,2010-10-14 00:00:00-07:00,86,75,64,59,53,46,67,50,32,30,30,29,10,10,10.0,25,7.0,29,0.0,3.0,None,308
2010-10-15 00:00:00-07:00,2010-10-15 00:00:00-07:00,76,68,59,55,52,51,75,62,49,30,30,29,10,10,9.0,23,10.0,25,0.0,1.0,Fog,298
2010-10-16 00:00:00-07:00,2010-10-16 00:00:00-07:00,65,61,57,51,50,48,77,67,56,30,30,30,10,10,10.0,25,14.0,29,2015-04-01 00:00:00,6.0,None,289
2010-10-17 00:00:00-07:00,2010-10-17 00:00:00-07:00,60,59,58,51,49,48,75,70,64,30,30,30,10,10,8.0,18,9.0,23,0,8.0,Rain,248
2010-10-18 00:00:00-07:00,2010-10-18 00:00:00-07:00,67,61,54,51,49,47,77,67,56,30,30,29,10,10,10.0,18,8.0,23,0.0,4.0,None,279
2010-10-19 00:00:00-07:00,2010-10-19 00:00:00-07:00,73,64,54,56,50,48,83,69,55,29,29,29,10,8,3.0,20,8.0,23,0.0,3.0,None,291
2010-10-20 00:00:00-07:00,2010-10-20 00:00:00-07:00,68,61,54,52,50,48,77,68,58,30,29,29,10,9,4.0,21,8.0,23,0.0,4.0,None,278
2010-10-21 00:00:00-07:00,2010-10-21 00:00:00-07:00,71,67,62,52,49,46,67,56,44,30,30,30,10,10,10.0,16,6.0,18,0,7.0,Rain,190
2010-10-22 00:00:00-07:00,2010-10-22 00:00:00-07:00,66,62,57,55,52,48,83,72,60,30,30,29,10,9,4.0,13,4.0,15,2015-04-01 00:00:00,8.0,Rain,245
2010-10-23 00:00:00-07:00,2010-10-23 00:00:00-07:00,68,62,55,56,52,49,78,65,52,30,30,30,10,9,3.0,23,9.0,31,0,8.0,Rain,144
2010-10-24 00:00:00-07:00,2010-10-24 00:00:00-07:00,70,66,62,61,59,54,78,75,72,30,29,29,10,5,2.0,28,15.0,37,0,8.0,Rain,214
2010-10-25 00:00:00-07:00,2010-10-25 00:00:00-07:00,68,63,58,54,50,47,78,63,48,30,30,30,10,10,8.0,24,12.0,29,0.0,4.0,None,281
2010-10-26 00:00:00-07:00,2010-10-26 00:00:00-07:00,68,62,55,48,46,42,77,60,42,30,30,30,10,10,10.0,21,9.0,24,0.0,1.0,None,281
2010-10-27 00:00:00-07:00,2010-10-27 00:00:00-07:00,66,59,52,46,41,32,77,54,31,30,30,30,10,10,10.0,13,4.0,15,0.0,5.0,None,139
2010-10-28 00:00:00-07:00,2010-10-28 00:00:00-07:00,73,62,51,46,41,28,72,46,19,30,29,29,10,10,10.0,26,5.0,35,0.0,6.0,None,200
2010-10-29 00:00:00-07:00,2010-10-29 00:00:00-07:00,63,59,55,53,49,38,80,60,39,30,29,29,10,10,10.0,16,5.0,21,0,7.0,Rain,355
2010-10-30 00:00:00-07:00,2010-10-30 00:00:00-07:00,63,58,52,54,51,46,96,82,67,30,29,29,10,9,3.0,13,7.0,None,0,7.0,Rain,164
2010-10-31 00:00:00-07:00,2010-10-31 00:00:00-07:00,66,59,51,53,51,48,89,76,63,30,30,30,10,10,10.0,15,6.0,28,0.0,2.0,None,249
2010-11-01 00:00:00-07:00,2010-11-01 00:00:00-07:00,72,62,51,55,53,49,93,71,49,30,30,30,10,10,9.0,20,7.0,22,0.0,1.0,None,309
2010-11-02 00:00:00-07:00,2010-11-02 00:00:00-07:00,73,63,53,58,54,50,89,69,49,30,30,30,10,10,10.0,14,3.0,26,0.0,0.0,None,330
2010-11-03 00:00:00-07:00,2010-11-03 00:00:00-07:00,75,65,55,59,55,51,93,70,46,30,30,30,10,10,8.0,10,1.0,26,0.0,3.0,None,170
2010-11-04 00:00:00-07:00,2010-11-04 00:00:00-07:00,77,68,58,60,57,53,87,67,46,30,29,29,10,10,10.0,30,3.0,32,0.0,5.0,None,119
2010-11-05 00:00:00-07:00,2010-11-05 00:00:00-07:00,66,60,54,53,52,51,86,72,58,29,29,29,10,10,9.0,22,10.0,41,0.0,6.0,None,295
2010-11-06 00:00:00-07:00,2010-11-06 00:00:00-07:00,68,61,54,55,52,50,86,71,55,30,29,29,10,10,10.0,21,7.0,28,2015-04-01 00:00:00,4.0,None,244
2010-11-07 00:00:00-07:00,2010-11-07 00:00:00-07:00,61,57,53,57,54,50,100,86,72,30,30,30,10,8,2.0,26,12.0,31,0,7.0,Rain,214
2010-11-08 00:00:00-08:00,2010-11-08 00:00:00-08:00,60,55,50,49,46,44,89,72,55,30,30,30,10,10,10.0,23,14.0,29,0.0,1.0,None,282
2010-11-09 00:00:00-08:00,2010-11-09 00:00:00-08:00,61,54,46,50,44,37,89,66,42,30,30,30,10,10,9.0,18,7.0,32,2015-04-01 00:00:00,5.0,None,237
